Time, WP_X, WP_Y, WP_Z, WP_Yaw, WP_Pitch, WP_Roll, Velocity, Car_X, Car_Y, Car_Z, Car_Yaw, Car_Pitch, Car_Roll
25.33342182636261, -104.52324676513672, -84.55332946777344, 0.0, 0.04124767333269119, 360.0, 0.0, 3.0, -106.76600646972656, -84.55567169189453, 0.00029405593522824347, 0.07794947177171707, -0.0010381886968389153, 5.0330541853327304e-05
25.66675591468811, -104.37324523925781, -84.55322265625, 0.0, 0.041648827493190765, 360.0, 0.0, 3.0, -106.59552764892578, -84.55547332763672, 0.00029466627165675163, 0.07801658660173416, 0.0010928302071988583, 4.285477916710079e-05
26.000089824199677, -104.2232437133789, -84.55311584472656, 0.0, 0.048762354999780655, 360.0, 0.0, 3.0, -106.42394256591797, -84.55528259277344, 0.00029527663718909025, 0.07807601988315582, 0.0032989811152219772, 2.6273832190781832e-05
26.33342406153679, -104.0732421875, -84.55300903320312, 0.0, 0.04126685485243797, 360.0, 0.0, 3.0, -106.25101470947266, -84.55508422851562, 0.0002957344113383442, 0.07813745737075806, 0.005027018953114748, 1.2689138202404138e-05
26.666758686304092, -103.9232406616211, -84.55290222167969, 0.0, 0.04263712465763092, 360.0, 0.0, 3.0, -106.07666778564453, -84.55489349365234, 0.00029607772012241185, 0.0781979039311409, 0.0061881509609520435, 6.06825778959319e-06
27.000093400478363, -103.77323913574219, -84.55279541015625, 0.0, 0.040993429720401764, 360.0, 0.0, 3.0, -105.90088653564453, -84.55469512939453, 0.0002962684666272253, 0.07825559377670288, 0.006884830072522163, 3.6501569411484525e-07
27.333427518606186, -103.62323760986328, -84.55268859863281, 0.0, 0.04133893921971321, 360.0, 0.0, 3.0, -105.7236328125, -84.55449676513672, 0.00029638290288858116, 0.07831650227308273, 0.007260490674525499, 4.07110976874403e-13
27.666761934757233, -103.47323608398438, -84.55258178710938, 0.0, 0.04241955652832985, 360.0, 0.0, 3.0, -105.54493713378906, -84.55420684814453, 0.00029642105801030993, 0.07837674021720886, 0.007424415089190006, 0.0
28.00009587407112, -103.32323455810547, -84.5524673461914, 0.0, 0.0407746322453022, 360.0, 0.0, 3.0, -105.36483001708984, -84.55391693115234, 0.00029642105801030993, 0.07837674021720886, 0.007424415089190006, 0.0
28.333430141210556, -103.17323303222656, -84.55236053466797, 0.0, 0.046433281153440475, 360.0, 0.0, 3.0, -105.18340301513672, -84.55361938476562, 0.0002963447477668524, 0.07836311310529709, 0.007199019193649292, 2.3459528165403754e-05
28.666764557361603, -103.02323150634766, -84.55223846435547, 0.0, 0.04624122381210327, 360.0, 0.0, 3.0, -105.00094604492188, -84.55332946777344, 0.00029615400126203895, 0.07825156301259995, 0.006488679442554712, 2.09585705306381e-05
29.000098675489426, -102.87322998046875, -84.55211639404297, 0.0, 0.0, 360.0, 0.0, 3.0, -104.81756591796875, -84.55303192138672, 0.0002959251287393272, 0.07814164459705353, 0.005703207571059465, 1.5797471860423684e-05
29.333432465791702, -102.72322845458984, -84.5519790649414, 0.0, 0.05446815490722656, 360.0, 0.0, 3.0, -104.63339233398438, -84.55274200439453, 0.00029577253735624254, 0.07803212851285934, 0.0050406791269779205, 1.0316737643734086e-05
29.66676703095436, -102.57322692871094, -84.55183410644531, 0.0, 0.05055880546569824, 360.0, 0.0, 3.0, -104.44849395751953, -84.55245208740234, 0.0002956199459731579, 0.07792145013809204, 0.0045489058829844, 9.10785274754744e-06
30.000100791454315, -102.42322540283203, -84.55167388916016, 0.0, 0.06218641623854637, 360.0, 0.0, 3.0, -104.26287841796875, -84.55215454101562, 0.000295505509711802, 0.07781017571687698, 0.004186905920505524, 9.119715286942665e-06
30.33343455195427, -102.27322387695312, -84.551513671875, 0.0, 0.06437002122402191, 360.0, 0.0, 3.0, -104.07657623291016, -84.55186462402344, 0.0002954292285721749, 0.07769865542650223, 0.00392735842615366, 6.886624305479927e-06
30.666768550872803, -102.12322235107422, -84.55134582519531, 0.0, 0.06263542920351028, 360.0, 0.0, 3.0, -103.8896484375, -84.55156707763672, 0.00029539107345044613, 0.0775870606303215, 0.0037361131981015205, 6.464935268013505e-06
31.00010249018669, -101.97322082519531, -84.55118560791016, 0.0, 0.06476535648107529, 360.0, 0.0, 3.0, -103.7020492553711, -84.55127716064453, 0.00029535291832871735, 0.07747478783130646, 0.003592679277062416, 6.16302259004442e-06
